,zcta_o,zcta_d
14479,82,47
14480,82,48
14481,82,49
14482,82,50
14483,82,51
14484,82,52
14485,82,53
14486,82,54
14487,82,55
14488,82,56
14489,82,57
14490,82,58
14491,82,59
14492,82,60
14493,82,61
14494,82,62
14495,82,63
14496,82,64
14497,82,65
14498,82,66
14499,82,67
14500,82,68
14501,82,69
14502,82,70
14503,82,71
14504,82,72
14505,82,73
14506,82,74
14507,82,75
14508,82,76
14509,82,77
14510,82,78
14511,82,79
14512,82,80
14513,82,81
14514,82,83
14515,82,84
14516,82,85
14517,82,86
14518,82,87
14519,82,88
14520,82,89
14521,82,90
14522,82,91
14523,82,92
14524,82,93
14525,82,94
14526,82,95
14527,82,96
14528,82,97
14529,82,98
14530,82,99
14531,82,100
14532,82,101
14533,82,102
14534,82,103
14535,82,104
14536,82,105
14537,82,106
14538,82,107
14539,82,108
14540,82,109
14541,82,110
14542,82,111
14543,82,112
14544,82,113
14545,82,114
14546,82,115
14547,82,116
14548,82,117
14549,82,118
14550,82,119
14551,82,120
14552,82,121
14553,82,122
14554,82,123
14555,82,124
14556,82,125
14557,82,126
14558,82,127
14559,82,128
14560,82,129
14561,82,130
14562,82,131
14563,82,132
14564,82,133
14565,82,134
14566,82,135
14567,82,136
14568,82,137
14569,82,138
14570,82,139
14571,82,140
14572,82,141
14573,82,142
14574,82,143
14575,82,144
14576,82,145
14577,82,146
14578,82,147
14579,82,148
14580,82,149
14581,82,150
14582,82,151
14583,82,152
14584,82,153
14585,82,154
14586,82,155
14587,82,156
14588,82,157
14589,82,158
14590,82,159
14591,82,160
14592,82,161
14593,82,162
14594,82,163
14595,82,164
14596,82,165
14597,82,166
14598,82,167
14599,82,168
14600,82,169
14601,82,170
14602,82,171
14603,82,172
14604,82,173
14605,82,174
14606,82,175
14607,82,176
14608,83,0
14609,83,1
14610,83,2
14611,83,3
14612,83,4
14613,83,5
14614,83,6
14615,83,7
14616,83,8
14617,83,9
14618,83,10
14619,83,11
14620,83,12
14621,83,13
14622,83,14
14623,83,15
14624,83,16
14625,83,17
14626,83,18
14627,83,19
14628,83,20
14629,83,21
14630,83,22
14631,83,23
14632,83,24
14633,83,25
14634,83,26
14635,83,27
14636,83,28
14637,83,29
14638,83,30
14639,83,31
14640,83,32
14641,83,33
14642,83,34
14643,83,35
14644,83,36
14645,83,37
14646,83,38
14647,83,39
14648,83,40
14649,83,41
14650,83,42
14651,83,43
14652,83,44
14653,83,45
14654,83,46
14655,83,47
14656,83,48
14657,83,49
14658,83,50
14659,83,51
14660,83,52
14661,83,53
14662,83,54
14663,83,55
14664,83,56
14665,83,57
14666,83,58
14667,83,59
14668,83,60
14669,83,61
14670,83,62
14671,83,63
14672,83,64
14673,83,65
14674,83,66
14675,83,67
14676,83,68
14677,83,69
14678,83,70
14679,83,71
14680,83,72
14681,83,73
14682,83,74
14683,83,75
14684,83,76
14685,83,77
14686,83,78
14687,83,79
14688,83,80
14689,83,81
14690,83,82
14691,83,84
14692,83,85
14693,83,86
14694,83,87
14695,83,88
14696,83,89
14697,83,90
14698,83,91
14699,83,92
14700,83,93
14701,83,94
14702,83,95
14703,83,96
14704,83,97
14705,83,98
14706,83,99
14707,83,100
14708,83,101
14709,83,102
14710,83,103
14711,83,104
14712,83,105
14713,83,106
14714,83,107
14715,83,108
14716,83,109
14717,83,110
14718,83,111
14719,83,112
14720,83,113
14721,83,114
14722,83,115
14723,83,116
14724,83,117
14725,83,118
14726,83,119
14727,83,120
14728,83,121
14729,83,122
14730,83,123
14731,83,124
14732,83,125
14733,83,126
14734,83,127
14735,83,128
14736,83,129
14737,83,130
14738,83,131
14739,83,132
14740,83,133
14741,83,134
14742,83,135
14743,83,136
14744,83,137
14745,83,138
14746,83,139
14747,83,140
14748,83,141
14749,83,142
14750,83,143
14751,83,144
14752,83,145
14753,83,146
14754,83,147
14755,83,148
14756,83,149
14757,83,150
14758,83,151
14759,83,152
14760,83,153
14761,83,154
14762,83,155
14763,83,156
14764,83,157
14765,83,158
14766,83,159
14767,83,160
14768,83,161
14769,83,162
14770,83,163
14771,83,164
14772,83,165
14773,83,166
14774,83,167
14775,83,168
14776,83,169
14777,83,170
14778,83,171
14779,83,172
14780,83,173
14781,83,174
14782,83,175
14783,83,176
14784,84,0
14785,84,1
14786,84,2
14787,84,3
14788,84,4
14789,84,5
14790,84,6
14791,84,7
14792,84,8
14793,84,9
14794,84,10
14795,84,11
14796,84,12
14797,84,13
14798,84,14
14799,84,15
14800,84,16
14801,84,17
14802,84,18
14803,84,19
14804,84,20
14805,84,21
14806,84,22
14807,84,23
14808,84,24
14809,84,25
14810,84,26
14811,84,27
14812,84,28
14813,84,29
14814,84,30
14815,84,31
14816,84,32
14817,84,33
14818,84,34
14819,84,35
14820,84,36
14821,84,37
14822,84,38
14823,84,39
14824,84,40
14825,84,41
14826,84,42
14827,84,43
14828,84,44
14829,84,45
14830,84,46
14831,84,47
14832,84,48
14833,84,49
14834,84,50
14835,84,51
14836,84,52
14837,84,53
14838,84,54
14839,84,55
14840,84,56
14841,84,57
14842,84,58
14843,84,59
14844,84,60
14845,84,61
14846,84,62
14847,84,63
14848,84,64
14849,84,65
14850,84,66
14851,84,67
14852,84,68
14853,84,69
14854,84,70
14855,84,71
14856,84,72
14857,84,73
14858,84,74
14859,84,75
14860,84,76
14861,84,77
14862,84,78
14863,84,79
14864,84,80
14865,84,81
14866,84,82
14867,84,83
14868,84,85
14869,84,86
14870,84,87
14871,84,88
14872,84,89
14873,84,90
14874,84,91
14875,84,92
14876,84,93
14877,84,94
14878,84,95
14879,84,96
14880,84,97
14881,84,98
14882,84,99
14883,84,100
14884,84,101
14885,84,102
14886,84,103
14887,84,104
14888,84,105
14889,84,106
14890,84,107
14891,84,108
14892,84,109
14893,84,110
14894,84,111
14895,84,112
14896,84,113
14897,84,114
14898,84,115
14899,84,116
14900,84,117
14901,84,118
14902,84,119
14903,84,120
14904,84,121
14905,84,122
14906,84,123
14907,84,124
14908,84,125
14909,84,126
14910,84,127
14911,84,128
14912,84,129
14913,84,130
14914,84,131
14915,84,132
14916,84,133
14917,84,134
14918,84,135
14919,84,136
14920,84,137
14921,84,138
14922,84,139
14923,84,140
14924,84,141
14925,84,142
14926,84,143
14927,84,144
14928,84,145
14929,84,146
14930,84,147
14931,84,148
14932,84,149
14933,84,150
14934,84,151
14935,84,152
14936,84,153
14937,84,154
14938,84,155
14939,84,156
14940,84,157
14941,84,158
14942,84,159
14943,84,160
14944,84,161
14945,84,162
14946,84,163
14947,84,164
14948,84,165
14949,84,166
14950,84,167
14951,84,168
14952,84,169
14953,84,170
14954,84,171
14955,84,172
14956,84,173
14957,84,174
14958,84,175
14959,84,176
14960,85,0
14961,85,1
14962,85,2
14963,85,3
14964,85,4
14965,85,5
14966,85,6
14967,85,7
14968,85,8
14969,85,9
14970,85,10
14971,85,11
14972,85,12
14973,85,13
14974,85,14
14975,85,15
14976,85,16
14977,85,17
14978,85,18
14979,85,19
14980,85,20
14981,85,21
14982,85,22
14983,85,23
14984,85,24
14985,85,25
14986,85,26
14987,85,27
14988,85,28
14989,85,29
14990,85,30
14991,85,31
14992,85,32
14993,85,33
14994,85,34
14995,85,35
14996,85,36
14997,85,37
14998,85,38
14999,85,39
15000,85,40
15001,85,41
15002,85,42
15003,85,43
15004,85,44
15005,85,45
15006,85,46
15007,85,47
15008,85,48
15009,85,49
15010,85,50
15011,85,51
15012,85,52
15013,85,53
15014,85,54
15015,85,55
15016,85,56
15017,85,57
15018,85,58
15019,85,59
15020,85,60
15021,85,61
15022,85,62
15023,85,63
15024,85,64
15025,85,65
15026,85,66
15027,85,67
15028,85,68
15029,85,69
15030,85,70
15031,85,71
15032,85,72
15033,85,73
15034,85,74
15035,85,75
15036,85,76
15037,85,77
15038,85,78
15039,85,79
15040,85,80
15041,85,81
15042,85,82
15043,85,83
15044,85,84
15045,85,86
15046,85,87
15047,85,88
15048,85,89
15049,85,90
15050,85,91
15051,85,92
15052,85,93
15053,85,94
15054,85,95
15055,85,96
15056,85,97
15057,85,98
15058,85,99
15059,85,100
15060,85,101
15061,85,102
15062,85,103
15063,85,104
15064,85,105
15065,85,106
15066,85,107
15067,85,108
15068,85,109
15069,85,110
15070,85,111
15071,85,112
15072,85,113
15073,85,114
15074,85,115
15075,85,116
15076,85,117
15077,85,118
15078,85,119
15079,85,120
15080,85,121
15081,85,122
15082,85,123
15083,85,124
15084,85,125
15085,85,126
15086,85,127
15087,85,128
15088,85,129
15089,85,130
15090,85,131
15091,85,132
15092,85,133
15093,85,134
15094,85,135
15095,85,136
15096,85,137
15097,85,138
15098,85,139
15099,85,140
15100,85,141
15101,85,142
15102,85,143
15103,85,144
15104,85,145
15105,85,146
15106,85,147
15107,85,148
15108,85,149
15109,85,150
15110,85,151
15111,85,152
15112,85,153
15113,85,154
15114,85,155
15115,85,156
15116,85,157
15117,85,158
15118,85,159
15119,85,160
15120,85,161
15121,85,162
15122,85,163
15123,85,164
15124,85,165
15125,85,166
15126,85,167
15127,85,168
15128,85,169
15129,85,170
15130,85,171
15131,85,172
15132,85,173
15133,85,174
15134,85,175
15135,85,176
15136,86,0
15137,86,1
15138,86,2
15139,86,3
15140,86,4
15141,86,5
15142,86,6
15143,86,7
15144,86,8
15145,86,9
15146,86,10
15147,86,11
15148,86,12
15149,86,13
15150,86,14
15151,86,15
15152,86,16
15153,86,17
15154,86,18
15155,86,19
15156,86,20
15157,86,21
15158,86,22
15159,86,23
15160,86,24
15161,86,25
15162,86,26
15163,86,27
15164,86,28
15165,86,29
15166,86,30
15167,86,31
15168,86,32
15169,86,33
15170,86,34
15171,86,35
15172,86,36
15173,86,37
15174,86,38
15175,86,39
15176,86,40
15177,86,41
15178,86,42
15179,86,43
15180,86,44
15181,86,45
15182,86,46
15183,86,47
15184,86,48
15185,86,49
15186,86,50
15187,86,51
15188,86,52
15189,86,53
15190,86,54
15191,86,55
15192,86,56
15193,86,57
15194,86,58
15195,86,59
15196,86,60
15197,86,61
15198,86,62
15199,86,63
15200,86,64
15201,86,65
15202,86,66
15203,86,67
15204,86,68
15205,86,69
15206,86,70
15207,86,71
15208,86,72
15209,86,73
15210,86,74
15211,86,75
15212,86,76
15213,86,77
15214,86,78
15215,86,79
15216,86,80
15217,86,81
15218,86,82
15219,86,83
15220,86,84
15221,86,85
15222,86,87
15223,86,88
15224,86,89
15225,86,90
15226,86,91
15227,86,92
15228,86,93
15229,86,94
15230,86,95
15231,86,96
15232,86,97
15233,86,98
15234,86,99
15235,86,100
15236,86,101
15237,86,102
15238,86,103
15239,86,104
15240,86,105
15241,86,106
15242,86,107
15243,86,108
15244,86,109
15245,86,110
15246,86,111
15247,86,112
15248,86,113
15249,86,114
15250,86,115
15251,86,116
15252,86,117
15253,86,118
15254,86,119
15255,86,120
15256,86,121
15257,86,122
15258,86,123
15259,86,124
15260,86,125
15261,86,126
15262,86,127
15263,86,128
15264,86,129
15265,86,130
15266,86,131
15267,86,132
15268,86,133
15269,86,134
15270,86,135
15271,86,136
15272,86,137
15273,86,138
15274,86,139
15275,86,140
15276,86,141
15277,86,142
15278,86,143
15279,86,144
15280,86,145
15281,86,146
15282,86,147
15283,86,148
15284,86,149
15285,86,150
15286,86,151
15287,86,152
15288,86,153
15289,86,154
15290,86,155
15291,86,156
15292,86,157
15293,86,158
15294,86,159
15295,86,160
15296,86,161
15297,86,162
15298,86,163
15299,86,164
15300,86,165
15301,86,166
15302,86,167
15303,86,168
15304,86,169
15305,86,170
15306,86,171
15307,86,172
15308,86,173
15309,86,174
15310,86,175
15311,86,176
15312,87,0
15313,87,1
15314,87,2
15315,87,3
15316,87,4
15317,87,5
15318,87,6
15319,87,7
15320,87,8
15321,87,9
15322,87,10
15323,87,11
15324,87,12
15325,87,13
15326,87,14
15327,87,15
15328,87,16
15329,87,17
15330,87,18
15331,87,19
15332,87,20
15333,87,21
15334,87,22
15335,87,23
15336,87,24
15337,87,25
15338,87,26
15339,87,27
15340,87,28
15341,87,29
15342,87,30
15343,87,31
15344,87,32
15345,87,33
15346,87,34
15347,87,35
15348,87,36
15349,87,37
15350,87,38
15351,87,39
15352,87,40
15353,87,41
15354,87,42
15355,87,43
15356,87,44
15357,87,45
15358,87,46
15359,87,47
15360,87,48
15361,87,49
15362,87,50
15363,87,51
15364,87,52
15365,87,53
15366,87,54
15367,87,55
15368,87,56
15369,87,57
15370,87,58
15371,87,59
15372,87,60
15373,87,61
15374,87,62
15375,87,63
15376,87,64
15377,87,65
15378,87,66
15379,87,67
15380,87,68
15381,87,69
15382,87,70
15383,87,71
15384,87,72
15385,87,73
15386,87,74
15387,87,75
15388,87,76
15389,87,77
15390,87,78
15391,87,79
15392,87,80
15393,87,81
15394,87,82
15395,87,83
15396,87,84
15397,87,85
15398,87,86
15399,87,88
15400,87,89
15401,87,90
15402,87,91
15403,87,92
15404,87,93
15405,87,94
15406,87,95
15407,87,96
15408,87,97
15409,87,98
15410,87,99
15411,87,100
15412,87,101
15413,87,102
15414,87,103
15415,87,104
15416,87,105
15417,87,106
15418,87,107
15419,87,108
15420,87,109
15421,87,110
15422,87,111
15423,87,112
15424,87,113
15425,87,114
15426,87,115
15427,87,116
15428,87,117
15429,87,118
15430,87,119
15431,87,120
15432,87,121
15433,87,122
15434,87,123
15435,87,124
15436,87,125
15437,87,126
15438,87,127
15439,87,128
15440,87,129
15441,87,130
15442,87,131
15443,87,132
15444,87,133
15445,87,134
15446,87,135
15447,87,136
15448,87,137
15449,87,138
15450,87,139
15451,87,140
15452,87,141
15453,87,142
15454,87,143
15455,87,144
15456,87,145
15457,87,146
15458,87,147
15459,87,148
15460,87,149
15461,87,150
15462,87,151
15463,87,152
15464,87,153
15465,87,154
15466,87,155
15467,87,156
15468,87,157
15469,87,158
15470,87,159
15471,87,160
15472,87,161
15473,87,162
15474,87,163
15475,87,164
15476,87,165
15477,87,166
15478,87,167
15479,87,168
15480,87,169
15481,87,170
15482,87,171
15483,87,172
15484,87,173
15485,87,174
15486,87,175
15487,87,176
15488,88,0
15489,88,1
15490,88,2
15491,88,3
15492,88,4
15493,88,5
15494,88,6
15495,88,7
15496,88,8
15497,88,9
15498,88,10
15499,88,11
15500,88,12
15501,88,13
15502,88,14
15503,88,15
15504,88,16
15505,88,17
15506,88,18
15507,88,19
15508,88,20
15509,88,21
15510,88,22
15511,88,23
15512,88,24
15513,88,25
15514,88,26
15515,88,27
15516,88,28
15517,88,29
15518,88,30
15519,88,31
15520,88,32
15521,88,33
15522,88,34
15523,88,35
15524,88,36
15525,88,37
15526,88,38
15527,88,39
15528,88,40
15529,88,41
15530,88,42
15531,88,43
15532,88,44
15533,88,45
15534,88,46
15535,88,47
15536,88,48
15537,88,49
15538,88,50
15539,88,51
15540,88,52
15541,88,53
15542,88,54
15543,88,55
15544,88,56
15545,88,57
15546,88,58
15547,88,59
15548,88,60
15549,88,61
15550,88,62
15551,88,63
15552,88,64
15553,88,65
15554,88,66
15555,88,67
15556,88,68
15557,88,69
15558,88,70
15559,88,71
15560,88,72
15561,88,73
15562,88,74
15563,88,75
15564,88,76
15565,88,77
15566,88,78
15567,88,79
15568,88,80
15569,88,81
15570,88,82
15571,88,83
15572,88,84
15573,88,85
15574,88,86
15575,88,87
15576,88,89
15577,88,90
15578,88,91
15579,88,92
15580,88,93
15581,88,94
15582,88,95
15583,88,96
15584,88,97
15585,88,98
15586,88,99
15587,88,100
15588,88,101
15589,88,102
15590,88,103
15591,88,104
15592,88,105
15593,88,106
15594,88,107
15595,88,108
15596,88,109
15597,88,110
15598,88,111
15599,88,112
15600,88,113
15601,88,114
15602,88,115
15603,88,116
15604,88,117
15605,88,118
15606,88,119
15607,88,120
15608,88,121
15609,88,122
15610,88,123
15611,88,124
15612,88,125
15613,88,126
15614,88,127
15615,88,128
15616,88,129
15617,88,130
15618,88,131
15619,88,132
15620,88,133
15621,88,134
15622,88,135
15623,88,136
15624,88,137
15625,88,138
15626,88,139
15627,88,140
15628,88,141
15629,88,142
15630,88,143
15631,88,144
15632,88,145
15633,88,146
15634,88,147
15635,88,148
15636,88,149
15637,88,150
15638,88,151
15639,88,152
15640,88,153
15641,88,154
15642,88,155
15643,88,156
15644,88,157
15645,88,158
15646,88,159
15647,88,160
15648,88,161
15649,88,162
15650,88,163
15651,88,164
15652,88,165
15653,88,166
15654,88,167
15655,88,168
15656,88,169
15657,88,170
15658,88,171
15659,88,172
15660,88,173
15661,88,174
15662,88,175
15663,88,176
15664,89,0
15665,89,1
15666,89,2
15667,89,3
15668,89,4
15669,89,5
15670,89,6
15671,89,7
15672,89,8
15673,89,9
15674,89,10
15675,89,11
15676,89,12
15677,89,13
15678,89,14
15679,89,15
15680,89,16
15681,89,17
15682,89,18
15683,89,19
15684,89,20
15685,89,21
15686,89,22
15687,89,23
15688,89,24
15689,89,25
15690,89,26
15691,89,27
15692,89,28
15693,89,29
15694,89,30
15695,89,31
15696,89,32
15697,89,33
15698,89,34
15699,89,35
15700,89,36
15701,89,37
15702,89,38
15703,89,39
15704,89,40
15705,89,41
15706,89,42
15707,89,43
15708,89,44
15709,89,45
15710,89,46
15711,89,47
15712,89,48
15713,89,49
15714,89,50
15715,89,51
15716,89,52
15717,89,53
15718,89,54
15719,89,55
15720,89,56
15721,89,57
15722,89,58
15723,89,59
15724,89,60
15725,89,61
15726,89,62
15727,89,63
15728,89,64
15729,89,65
15730,89,66
15731,89,67
15732,89,68
15733,89,69
15734,89,70
15735,89,71
15736,89,72
15737,89,73
15738,89,74
15739,89,75
15740,89,76
15741,89,77
15742,89,78
15743,89,79
15744,89,80
15745,89,81
15746,89,82
15747,89,83
15748,89,84
15749,89,85
15750,89,86
15751,89,87
15752,89,88
15753,89,90
15754,89,91
15755,89,92
15756,89,93
15757,89,94
15758,89,95
15759,89,96
15760,89,97
15761,89,98
15762,89,99
15763,89,100
15764,89,101
15765,89,102
15766,89,103
15767,89,104
15768,89,105
15769,89,106
15770,89,107
15771,89,108
15772,89,109
15773,89,110
15774,89,111
15775,89,112
15776,89,113
15777,89,114
15778,89,115
15779,89,116
15780,89,117
15781,89,118
15782,89,119
15783,89,120
15784,89,121
15785,89,122
15786,89,123
15787,89,124
15788,89,125
15789,89,126
15790,89,127
15791,89,128
15792,89,129
15793,89,130
15794,89,131
15795,89,132
15796,89,133
15797,89,134
15798,89,135
15799,89,136
15800,89,137
15801,89,138
15802,89,139
15803,89,140
15804,89,141
15805,89,142
15806,89,143
15807,89,144
15808,89,145
15809,89,146
15810,89,147
15811,89,148
15812,89,149
15813,89,150
15814,89,151
15815,89,152
15816,89,153
15817,89,154
15818,89,155
15819,89,156
15820,89,157
15821,89,158
15822,89,159
15823,89,160
15824,89,161
15825,89,162
15826,89,163
15827,89,164
15828,89,165
15829,89,166
15830,89,167
15831,89,168
15832,89,169
15833,89,170
15834,89,171
15835,89,172
15836,89,173
15837,89,174
15838,89,175
15839,89,176
15840,90,0
15841,90,1
15842,90,2
15843,90,3
15844,90,4
15845,90,5
15846,90,6
15847,90,7
15848,90,8
15849,90,9
15850,90,10
15851,90,11
15852,90,12
15853,90,13
15854,90,14
15855,90,15
15856,90,16
15857,90,17
15858,90,18
15859,90,19
15860,90,20
15861,90,21
15862,90,22
15863,90,23
15864,90,24
15865,90,25
15866,90,26
15867,90,27
15868,90,28
15869,90,29
15870,90,30
15871,90,31
15872,90,32
15873,90,33
15874,90,34
15875,90,35
15876,90,36
15877,90,37
15878,90,38
15879,90,39
15880,90,40
15881,90,41
15882,90,42
15883,90,43
15884,90,44
15885,90,45
15886,90,46
15887,90,47
15888,90,48
15889,90,49
15890,90,50
15891,90,51
15892,90,52
15893,90,53
15894,90,54
15895,90,55
15896,90,56
15897,90,57
15898,90,58
15899,90,59
15900,90,60
15901,90,61
15902,90,62
15903,90,63
15904,90,64
15905,90,65
15906,90,66
15907,90,67
15908,90,68
15909,90,69
15910,90,70
15911,90,71
15912,90,72
15913,90,73
15914,90,74
15915,90,75
15916,90,76
15917,90,77
15918,90,78
15919,90,79
15920,90,80
15921,90,81
15922,90,82
15923,90,83
15924,90,84
15925,90,85
15926,90,86
15927,90,87
15928,90,88
15929,90,89
15930,90,91
15931,90,92
15932,90,93
15933,90,94
15934,90,95
15935,90,96
15936,90,97
15937,90,98
15938,90,99
15939,90,100
15940,90,101
15941,90,102
15942,90,103
15943,90,104
15944,90,105
15945,90,106
15946,90,107
15947,90,108
15948,90,109
15949,90,110
15950,90,111
15951,90,112
15952,90,113
15953,90,114
15954,90,115
15955,90,116
15956,90,117
15957,90,118
15958,90,119
15959,90,120
15960,90,121
15961,90,122
15962,90,123
15963,90,124
15964,90,125
15965,90,126
15966,90,127
15967,90,128
15968,90,129
15969,90,130
15970,90,131
15971,90,132
15972,90,133
15973,90,134
15974,90,135
15975,90,136
15976,90,137
15977,90,138
15978,90,139
15979,90,140
15980,90,141
15981,90,142
15982,90,143
15983,90,144
15984,90,145
15985,90,146
15986,90,147
15987,90,148
15988,90,149
15989,90,150
15990,90,151
15991,90,152
15992,90,153
15993,90,154
15994,90,155
15995,90,156
15996,90,157
15997,90,158
15998,90,159
15999,90,160
16000,90,161
16001,90,162
16002,90,163
16003,90,164
16004,90,165
16005,90,166
16006,90,167
16007,90,168
16008,90,169
16009,90,170
16010,90,171
16011,90,172
16012,90,173
16013,90,174
16014,90,175
16015,90,176
16016,91,0
16017,91,1
16018,91,2
16019,91,3
16020,91,4
16021,91,5
16022,91,6
16023,91,7
16024,91,8
16025,91,9
16026,91,10
16027,91,11
16028,91,12
16029,91,13
16030,91,14
16031,91,15
16032,91,16
16033,91,17
16034,91,18
16035,91,19
16036,91,20
16037,91,21
16038,91,22
16039,91,23
16040,91,24
16041,91,25
16042,91,26
16043,91,27
16044,91,28
16045,91,29
16046,91,30
16047,91,31
16048,91,32
16049,91,33
16050,91,34
16051,91,35
16052,91,36
16053,91,37
16054,91,38
16055,91,39
16056,91,40
16057,91,41
16058,91,42
16059,91,43
16060,91,44
16061,91,45
16062,91,46
16063,91,47
16064,91,48
16065,91,49
16066,91,50
16067,91,51
16068,91,52
16069,91,53
16070,91,54
16071,91,55
16072,91,56
16073,91,57
16074,91,58
16075,91,59
16076,91,60
16077,91,61
16078,91,62
16079,91,63
16080,91,64
16081,91,65
16082,91,66
16083,91,67
16084,91,68
16085,91,69
16086,91,70
16087,91,71
16088,91,72
16089,91,73
16090,91,74
16091,91,75
16092,91,76
16093,91,77
16094,91,78
16095,91,79
16096,91,80
16097,91,81
16098,91,82
16099,91,83
16100,91,84
16101,91,85
16102,91,86
16103,91,87
16104,91,88
16105,91,89
16106,91,90
16107,91,92
16108,91,93
16109,91,94
16110,91,95
16111,91,96
16112,91,97
16113,91,98
16114,91,99
16115,91,100
16116,91,101
16117,91,102
16118,91,103
16119,91,104
16120,91,105
16121,91,106
16122,91,107
16123,91,108
16124,91,109
16125,91,110
16126,91,111
16127,91,112
16128,91,113
16129,91,114
16130,91,115
16131,91,116
16132,91,117
16133,91,118
16134,91,119
16135,91,120
16136,91,121
16137,91,122
16138,91,123
16139,91,124
16140,91,125
16141,91,126
16142,91,127
16143,91,128
16144,91,129
16145,91,130
16146,91,131
16147,91,132
16148,91,133
16149,91,134
16150,91,135
16151,91,136
16152,91,137
16153,91,138
16154,91,139
16155,91,140
16156,91,141
16157,91,142
16158,91,143
16159,91,144
16160,91,145
16161,91,146
16162,91,147
16163,91,148
16164,91,149
16165,91,150
16166,91,151
16167,91,152
16168,91,153
16169,91,154
16170,91,155
16171,91,156
16172,91,157
16173,91,158
16174,91,159
16175,91,160
16176,91,161
16177,91,162
16178,91,163
16179,91,164
16180,91,165
16181,91,166
16182,91,167
16183,91,168
16184,91,169
16185,91,170
16186,91,171
16187,91,172
16188,91,173
16189,91,174
16190,91,175
16191,91,176
16192,92,0
16193,92,1
16194,92,2
16195,92,3
16196,92,4
16197,92,5
16198,92,6
16199,92,7
16200,92,8
16201,92,9
16202,92,10
16203,92,11
16204,92,12
16205,92,13
16206,92,14
16207,92,15
16208,92,16
16209,92,17
16210,92,18
16211,92,19
16212,92,20
16213,92,21
16214,92,22
16215,92,23
16216,92,24
16217,92,25
16218,92,26
16219,92,27
16220,92,28
16221,92,29
16222,92,30
16223,92,31
16224,92,32
16225,92,33
16226,92,34
16227,92,35
16228,92,36
16229,92,37
16230,92,38
16231,92,39
16232,92,40
16233,92,41
16234,92,42
16235,92,43
16236,92,44
16237,92,45
16238,92,46
16239,92,47
16240,92,48
16241,92,49
16242,92,50
16243,92,51
16244,92,52
16245,92,53
16246,92,54
16247,92,55
16248,92,56
16249,92,57
16250,92,58
16251,92,59
16252,92,60
16253,92,61
16254,92,62
16255,92,63
16256,92,64
16257,92,65
16258,92,66
16259,92,67
16260,92,68
16261,92,69
16262,92,70
16263,92,71
16264,92,72
16265,92,73
16266,92,74
16267,92,75
16268,92,76
16269,92,77
16270,92,78
16271,92,79
16272,92,80
16273,92,81
16274,92,82
16275,92,83
16276,92,84
16277,92,85
16278,92,86
16279,92,87
16280,92,88
16281,92,89
16282,92,90
16283,92,91
16284,92,93
16285,92,94
16286,92,95
16287,92,96
16288,92,97
16289,92,98
16290,92,99
16291,92,100
16292,92,101
16293,92,102
16294,92,103
16295,92,104
16296,92,105
16297,92,106
16298,92,107
16299,92,108
16300,92,109
16301,92,110
16302,92,111
16303,92,112
16304,92,113
16305,92,114
16306,92,115
16307,92,116
16308,92,117
16309,92,118
16310,92,119
16311,92,120
16312,92,121
16313,92,122
16314,92,123
16315,92,124
16316,92,125
16317,92,126
16318,92,127
16319,92,128
16320,92,129
16321,92,130
16322,92,131
16323,92,132
16324,92,133
16325,92,134
16326,92,135
16327,92,136
16328,92,137
16329,92,138
16330,92,139
16331,92,140
16332,92,141
16333,92,142
16334,92,143
16335,92,144
16336,92,145
16337,92,146
16338,92,147
16339,92,148
16340,92,149
16341,92,150
16342,92,151
16343,92,152
16344,92,153
16345,92,154
16346,92,155
16347,92,156
16348,92,157
16349,92,158
16350,92,159
16351,92,160
16352,92,161
16353,92,162
16354,92,163
16355,92,164
16356,92,165
16357,92,166
16358,92,167
16359,92,168
16360,92,169
16361,92,170
16362,92,171
16363,92,172
16364,92,173
16365,92,174
16366,92,175
16367,92,176
16368,93,0
16369,93,1
16370,93,2
16371,93,3
16372,93,4
16373,93,5
16374,93,6
16375,93,7
16376,93,8
16377,93,9
16378,93,10
16379,93,11
16380,93,12
16381,93,13
16382,93,14
16383,93,15
16384,93,16
16385,93,17
16386,93,18
16387,93,19
16388,93,20
16389,93,21
16390,93,22
16391,93,23
16392,93,24
16393,93,25
16394,93,26
16395,93,27
16396,93,28
16397,93,29
16398,93,30
16399,93,31
16400,93,32
16401,93,33
16402,93,34
16403,93,35
16404,93,36
16405,93,37
16406,93,38
16407,93,39
16408,93,40
16409,93,41
16410,93,42
16411,93,43
16412,93,44
16413,93,45
16414,93,46
16415,93,47
16416,93,48
16417,93,49
16418,93,50
16419,93,51
16420,93,52
16421,93,53
16422,93,54
16423,93,55
16424,93,56
16425,93,57
16426,93,58
16427,93,59
16428,93,60
16429,93,61
16430,93,62
16431,93,63
16432,93,64
16433,93,65
16434,93,66
16435,93,67
16436,93,68
16437,93,69
16438,93,70
16439,93,71
16440,93,72
16441,93,73
16442,93,74
16443,93,75
16444,93,76
16445,93,77
16446,93,78
16447,93,79
16448,93,80
16449,93,81
16450,93,82
16451,93,83
16452,93,84
16453,93,85
16454,93,86
16455,93,87
16456,93,88
16457,93,89
16458,93,90
16459,93,91
16460,93,92
16461,93,94
16462,93,95
16463,93,96
16464,93,97
16465,93,98
16466,93,99
16467,93,100
16468,93,101
16469,93,102
16470,93,103
16471,93,104
16472,93,105
16473,93,106
16474,93,107
16475,93,108
16476,93,109
